0	0	-0
0	0	-0
0	0	-0
0	0	-0
0	0	-0
0	0	-0
0	0	-0
0	0	-0
0	0	-0
0	0	-0
0.3	0.3	1
-0.3	-0.15	0.5
0	-0.075	-0
0	-0.0375	-0
0	-0.01875	-0
0	-0.009375	-0
0	-0.0046875	-0
0	-0.00234375	-0
0	-0.00117188	-0
0	-0.000585933	-0
0	-0.000292968	-0
0	-0.000146485	-0
-0.5	-0.500073	1.00015
0.5	0.249964	0.499928
0	0.124981	0
0	0.0624912	0
0	0.0312454	0
0	0.0156227	0
0	0.00781134	0
0	0.00390568	0
0	0.00195284	0
0	0.000976421	0
0	0.000488209	0
0	0.000244105	0
0	0.000122053	0
0	6.10258e-05	0
0	3.05131e-05	0
0	1.52565e-05	0
0	7.62832e-06	0
0.1	0.100004	1.00004
-0.1	-0.0499981	0.499981
0	-0.0249991	-0
0	-0.0124995	-0
0	-0.00624974	-0
0	-0.00312488	-0
0	-0.00156244	-0
0	-0.00078122	-0
0	-0.00039061	-0
0	-0.000195305	-0
0	-9.76525e-05	-0
0	-4.88262e-05	-0
0	-2.44132e-05	-0
0	-1.22065e-05	-0
0	-6.10332e-06	-0
0	-3.05164e-06	-0
0	-1.52582e-06	-0
0	-7.6291e-07	-0
0	-3.81455e-07	-0
0	-1.90727e-07	-0
0.4	0.4	1
-0.4	-0.2	0.5
0	-0.1	-0
0	-0.05	-0
0	-0.025	-0
0	-0.0125	-0
0	-0.00625	-0
0	-0.003125	-0
0	-0.0015625	-0
0	-0.00078125	-0
0	-0.000390625	-0
0	-0.000195312	-0
0	-9.76567e-05	-0
0	-4.88282e-05	-0
0	-2.4414e-05	-0
0	-1.22071e-05	-0
0	-6.10348e-06	-0
0	-3.05176e-06	-0
0	-1.52588e-06	-0
0	-7.6294e-07	-0
0	-3.8147e-07	-0
0	-1.90735e-07	-0
0	-9.53675e-08	-0
0	-4.76838e-08	-0
0	-2.38418e-08	-0
0	-1.1921e-08	-0
0	-5.96043e-09	-0
0	-2.98024e-09	-0
0	-1.49011e-09	-0
0	-7.45062e-10	-0
0	-3.72529e-10	-0
0	-1.86264e-10	-0
0	-9.31327e-11	-0
0	-4.65662e-11	-0
0	-2.3283e-11	-0
0	-1.16416e-11	-0
0	-5.82073e-12	-0
0	-2.91039e-12	-0
0	-1.45519e-12	-0
0	-7.27594e-13	-0
