 -0.0247263 1.2038 1.44974 0.422704 1.1316 1.45921 1.12234 1.2659
 0.00479996 1.244 1.54756 0.276642 0.850016 0.799059 1.19806 0.693203
 0.00331286 0.93026 0.865395 0.147966 0.623383 0.4105 0.669956 0.356119
 -0.00565239 0.67864 0.460585 0.064963 0.420249 0.18083 0.356567 0.156874
 0.0106998 0.459611 0.211356 0.0271285 0.302013 0.0919478 0.163624 0.079767
 0.00114242 0.338376 0.1145 0.0202504 0.243756 0.0598271 0.0886415 0.0519015
 0.00283199 0.279252 0.0779899 0.0183368 0.222364 0.049782 0.0603768 0.0431871
 0.0033834 0.256209 0.0656547 0.0165703 0.21315 0.0457075 0.0508274 0.0396524
 0.00574675 0.245216 0.060164 0.0150429 0.205356 0.0423972 0.0465767 0.0367806
 0.00317252 0.236965 0.0561624 0.0145092 0.19904 0.0398276 0.0434788 0.0345514
 0.00688362 0.229378 0.0526617 0.0130431 0.191885 0.0369901 0.0407687 0.0320898
 0.000398023 0.222663 0.0495788 0.0127898 0.188471 0.0356849 0.0383821 0.0309576
 0.0111939 0.216598 0.0470401 0.011834 0.18211 0.033304 0.0364167 0.0288921
 -0.00986997 0.213868 0.0458369 0.0100888 0.198587 0.0395386 0.0354852 0.0343007
 0.0327431 0.221119 0.0499656 0.0119972 0.177137 0.0315213 0.0386815 0.0273455
 -0.0128637 0.209037 0.0438618 0.00888165 0.17833 0.0318806 0.0339561 0.0276572
 0.014305 0.203296 0.041534 0.0109656 0.170667 0.0292473 0.0321541 0.0253728
 -0.0038958 0.199935 0.0399893 0.0087323 0.171461 0.029475 0.0309582 0.0255703
 0.00866942 0.197065 0.0389096 0.0100081 0.167096 0.0280213 0.0301224 0.0243091
 -0.000736357 0.194944 0.0380036 0.00832344 0.167304 0.0280599 0.029421 0.0243427
 0.00638653 0.192807 0.0372155 0.009233 0.164153 0.0270315 0.0288108 0.0234505
 0.000491223 0.191048 0.0364997 0.0078214 0.164118 0.0269958 0.0282566 0.0234195
 0.00532711 0.189245 0.0358421 0.00858781 0.161541 0.0261692 0.0277476 0.0227024
 0.000948035 0.187698 0.0352313 0.00728071 0.161481 0.0261292 0.0272747 0.0226678
 0.00481037 0.186114 0.0346614 0.00804644 0.15919 0.0254064 0.0268336 0.0220406
 0.00102877 0.184734 0.0341279 0.00671694 0.159247 0.0254046 0.0264205 0.0220391
 0.00460131 0.183319 0.0336271 0.00760693 0.157057 0.0247248 0.0260328 0.0214494
 0.00086437 0.182087 0.0331566 0.00612199 0.157354 0.0247977 0.0256686 0.0215126
 0.004637 0.180812 0.0327146 0.00728882 0.155099 0.0241087 0.0253264 0.0209149
 0.000464747 0.179721 0.0322999 0.00546174 0.155803 0.0243045 0.0250054 0.0210848
 0.00495384 0.178574 0.0319133 0.00714207 0.15328 0.0235458 0.0247061 0.0204265
 -0.000254608 0.177639 0.0315558 0.00465917 0.154688 0.0239499 0.0244293 0.0207772
 0.00569453 0.176641 0.0312345 0.00727424 0.151609 0.0230381 0.0241806 0.0199862
 -0.00151008 0.175938 0.0309563 0.00355204 0.154319 0.023827 0.0239652 0.0206705
 0.00718254 0.175207 0.0307492 0.00791448 0.150281 0.0226469 0.0238049 0.0196468
 -0.0037679 0.174999 0.0306388 0.00179522 0.155672 0.0242371 0.0237194 0.0210263
 0.0101117 0.175018 0.0307337 0.00556267 0.149656 0.0224279 0.0237928 0.0194567
 0.00107579 0.17217 0.0296435 0.00492939 0.149757 0.0224515 0.0229489 0.0194772
 0.00238195 0.171671 0.0294766 0.00496125 0.149357 0.0223321 0.0228196 0.0193736
 0.00215191 0.17125 0.0293311 0.00487199 0.14906 0.0222426 0.022707 0.019296
 0.00217057 0.170833 0.0291887 0.00480185 0.148753 0.0221505 0.0225968 0.0192161
 0.00214425 0.170424 0.029049 0.00472885 0.148454 0.022061 0.0224886 0.0191385
 0.00212549 0.170021 0.0289117 0.00465776 0.14816 0.0219731 0.0223823 0.0190622
 0.00210545 0.169624 0.0287768 0.00458793 0.147871 0.0218869 0.0222779 0.0189874
 0.00208594 0.169233 0.0286442 0.00451955 0.147587 0.0218023 0.0221753 0.018914
 0.00206667 0.168848 0.0285139 0.00445258 0.147307 0.0217192 0.0220744 0.0188419
 0.00204772 0.168468 0.0283857 0.004387 0.147032 0.0216376 0.0219752 0.0187711
 0.00202906 0.168094 0.0282597 0.00432278 0.146761 0.0215574 0.0218776 0.0187015
 0.0020107 0.167725 0.0281357 0.0042599 0.146494 0.0214785 0.0217816 0.0186332
 0.00199264 0.167361 0.0280138 0.00419832 0.146231 0.0214011 0.0216872 0.018566
 0.00197486 0.167002 0.0278937 0.00413799 0.145972 0.0213249 0.0215943 0.0184999
 0.00195736 0.166649 0.0277756 0.00407891 0.145717 0.02125 0.0215028 0.0184349
 0.00194014 0.166299 0.0276593 0.00402101 0.145465 0.0211763 0.0214127 0.018371
 0.00192319 0.165955 0.0275447 0.00396429 0.145218 0.0211038 0.0213241 0.0183081
 0.00190651 0.165615 0.0274319 0.0039087 0.144973 0.0210325 0.0212368 0.0182462
 0.00189008 0.165279 0.0273208 0.00385421 0.144732 0.0209623 0.0211507 0.0181853
 0.00187391 0.164948 0.0272114 0.0038008 0.144495 0.0208932 0.021066 0.0181254
 0.00185798 0.164621 0.0271035 0.00374844 0.144261 0.0208252 0.0209825 0.0180664
 0.0018423 0.164298 0.0269972 0.00369709 0.14403 0.0207582 0.0209002 0.0180083
 0.00182685 0.163979 0.0268925 0.00364673 0.143802 0.0206923 0.0208192 0.0179511
 0.00181164 0.163664 0.0267892 0.00359733 0.143577 0.0206273 0.0207392 0.0178947
 0.00179665 0.163353 0.0266875 0.00354887 0.143355 0.0205633 0.0206604 0.0178392
 0.00178189 0.163046 0.0265871 0.00350132 0.143136 0.0205002 0.0205827 0.0177845
 0.00176734 0.162742 0.0264881 0.00345466 0.14292 0.0204381 0.0205061 0.0177305
 0.001753 0.162442 0.0263905 0.00340886 0.142707 0.0203768 0.0204305 0.0176774
 0.00173887 0.162146 0.0262943 0.0033639 0.142496 0.0203165 0.020356 0.0176251
 0.00172495 0.161853 0.0261993 0.00331977 0.142288 0.020257 0.0202825 0.0175734
 0.00171122 0.161563 0.0261056 0.00327642 0.142083 0.0201983 0.02021 0.0175226
 0.00169769 0.161277 0.0260132 0.00323386 0.14188 0.0201405 0.0201384 0.0174724
 0.00168435 0.160994 0.025922 0.00319205 0.14168 0.0200835 0.0200678 0.0174229
 0.00167119 0.160714 0.0258319 0.00315097 0.141483 0.0200272 0.0199981 0.0173741
 0.00165822 0.160438 0.0257431 0.00311062 0.141287 0.0199718 0.0199293 0.017326
 0.00164543 0.160165 0.0256554 0.00307096 0.141094 0.019917 0.0198614 0.0172785
 0.00163281 0.159894 0.0255688 0.00303198 0.140904 0.0198631 0.0197944 0.0172317
 0.00162036 0.159627 0.0254834 0.00299366 0.140716 0.0198098 0.0197283 0.0171855
 0.00160808 0.159362 0.025399 0.002956 0.14053 0.0197573 0.0196629 0.0171399
 0.00159597 0.159101 0.0253157 0.00291896 0.140346 0.0197054 0.0195984 0.017095
 0.00158401 0.158842 0.0252334 0.00288254 0.140164 0.0196543 0.0195347 0.0170506
 0.00157221 0.158586 0.0251521 0.00284672 0.139985 0.0196038 0.0194718 0.0170068
 0.00156057 0.158333 0.0250719 0.00281148 0.139807 0.0195539 0.0194097 0.0169635
 0.00154908 0.158083 0.0249926 0.00277682 0.139632 0.0195048 0.0193484 0.0169209
 0.00153773 0.157835 0.0249143 0.00274271 0.139458 0.0194562 0.0192877 0.0168787
 0.00152653 0.15759 0.024837 0.00270915 0.139287 0.0194082 0.0192279 0.0168371
 0.00151547 0.157348 0.0247606 0.00267611 0.139118 0.0193609 0.0191687 0.0167961
 0.00150455 0.157108 0.0246851 0.0026436 0.13895 0.0193142 0.0191102 0.0167555
 0.00149377 0.15687 0.0246104 0.0026116 0.138785 0.019268 0.0190525 0.0167155
 0.00148312 0.156635 0.0245367 0.00258008 0.138621 0.0192224 0.0189954 0.0166759
 0.00147261 0.156402 0.0244639 0.00254906 0.138459 0.0191774 0.018939 0.0166369
 0.00146222 0.156172 0.0243919 0.0025185 0.138299 0.019133 0.0188833 0.0165983
 0.00145196 0.155944 0.0243207 0.00248841 0.138141 0.0190891 0.0188282 0.0165602
 0.00144182 0.155718 0.0242503 0.00245877 0.137984 0.0190457 0.0187737 0.0165226
 0.0014318 0.155495 0.0241808 0.00242957 0.137829 0.0190028 0.0187198 0.0164854
 0.00142191 0.155274 0.024112 0.0024008 0.137676 0.0189605 0.0186666 0.0164487
 0.00141213 0.155055 0.0240441 0.00237246 0.137525 0.0189187 0.018614 0.0164124
 0.00140246 0.154838 0.0239769 0.00234452 0.137375 0.0188773 0.018562 0.0163765
 0.00139291 0.154624 0.0239104 0.002317 0.137226 0.0188365 0.0185105 0.0163411
 0.00138346 0.154411 0.0238447 0.00228987 0.13708 0.0187961 0.0184597 0.0163061
 0.00137413 0.154201 0.0237797 0.00226313 0.136935 0.0187562 0.0184094 0.0162715
 0.0013649 0.153992 0.0237155 0.00223677 0.136791 0.0187168 0.0183596 0.0162373
 0.00135578 0.153786 0.0236519 0.00221078 0.136649 0.0186778 0.0183104 0.0162035
 0.00134676 0.153581 0.0235891 0.00218515 0.136508 0.0186393 0.0182618 0.0161701
 0.00133785 0.153379 0.0235269 0.00215988 0.136369 0.0186012 0.0182136 0.016137
 0.00132903 0.153178 0.0234654 0.00213497 0.136232 0.0185636 0.018166 0.0161044
 0.00132031 0.15298 0.0234046 0.00211039 0.136095 0.0185264 0.0181189 0.0160721
 0.00131168 0.152783 0.0233444 0.00208616 0.13596 0.0184896 0.0180723 0.0160402
 0.00130315 0.152588 0.0232848 0.00206225 0.135827 0.0184532 0.0180262 0.0160086
 0.00129472 0.152395 0.0232259 0.00203866 0.135695 0.0184173 0.0179806 0.0159774
 0.00128637 0.152204 0.0231676 0.0020154 0.135564 0.0183817 0.0179355 0.0159466
 0.00127812 0.152014 0.0231099 0.00199244 0.135435 0.0183465 0.0178908 0.0159161
 0.00126995 0.151826 0.0230528 0.00196979 0.135306 0.0183117 0.0178466 0.0158859
 0.00126187 0.15164 0.0229963 0.00194744 0.13518 0.0182773 0.0178029 0.015856
 0.00125387 0.151456 0.0229404 0.00192538 0.135054 0.0182433 0.0177596 0.0158265
 0.00124596 0.151273 0.0228851 0.00190361 0.13493 0.0182096 0.0177168 0.0157973
 0.00123813 0.151092 0.0228303 0.00188213 0.134806 0.0181763 0.0176744 0.0157684
 0.00123039 0.150913 0.0227761 0.00186092 0.134685 0.0181434 0.0176324 0.0157398
 0.00122272 0.150735 0.0227224 0.00183999 0.134564 0.0181108 0.0175909 0.0157116
 0.00121513 0.150558 0.0226693 0.00181933 0.134444 0.0180786 0.0175497 0.0156836
 0.00120762 0.150384 0.0226167 0.00179893 0.134326 0.0180467 0.017509 0.0156559
 0.00120019 0.150211 0.0225647 0.00177879 0.134209 0.0180151 0.0174687 0.0156285
 0.00119283 0.150039 0.0225131 0.0017589 0.134092 0.0179839 0.0174288 0.0156014
 0.00118555 0.149869 0.0224621 0.00173927 0.133977 0.017953 0.0173893 0.0155746
 0.00117834 0.1497 0.0224115 0.00171988 0.133863 0.0179224 0.0173502 0.0155481
 0.00117121 0.149533 0.0223615 0.00170074 0.133751 0.0178921 0.0173114 0.0155218
 0.00116414 0.149367 0.0223119 0.00168183 0.133639 0.0178622 0.017273 0.0154959
 0.00115714 0.149203 0.0222628 0.00166315 0.133528 0.0178325 0.017235 0.0154701
 0.00115022 0.14904 0.0222142 0.00164471 0.133418 0.0178032 0.0171974 0.0154447
