 0.17278 1.33081 1.48635 0.22982
 0.526765 0.17278 0.930652 1.48635
 0.332601 0.526765 1.08798 0.930652
 1.04257 0.332601 0.860537 1.08798
 0.789903 1.04257 1.29145 0.860537
 -0.396952 0.789903 1.46458 1.29145
 -1.55586 -0.396952 0.303261 1.46458
 1.19422 -1.55586 -1.49341 0.303261
 -0.690966 1.19422 0.368975 -1.49341
 0.552179 -0.690966 -0.455249 0.368975
 -0.145618 0.552179 0.391232 -0.455249
 0.203751 -0.145618 -0.168343 0.391232
 -0.980787 0.203751 0.338008 -0.168343
 0.403869 -0.980787 -0.798644 0.338008
 2.06605 0.403869 -0.0955862 -0.798644
 0.672187 2.06605 2.01956 -0.0955862
 0.417397 0.672187 1.5138 2.01956
 0.447268 0.417397 1.1887 1.5138
 0.167633 0.447268 1.0852 1.1887
 -0.496798 0.167633 0.602373 1.0852
 1.6075 -0.496798 -0.0522053 0.602373
 -0.0728268 1.6075 1.41188 -0.0522053
 1.98812 -0.0728268 0.544358 1.41188
 -0.650794 1.98812 2.28291 0.544358
 0.425936 -0.650794 0.73926 2.28291
 0.506189 0.425936 0.649763 0.73926
 0.25062 0.506189 0.764999 0.649763
 0.450286 0.25062 0.918544 0.764999
 2.54869 0.450286 0.721692 0.918544
 -0.587525 2.54869 2.73411 0.721692
 2.68047 -0.587525 1.00256 2.73411
 0.803018 2.68047 3.0312 1.00256
 0.375256 0.803018 2.36339 3.0312
 0.94815 0.375256 1.6078 2.36339
 0.972262 0.94815 1.57476 1.6078
 0.779968 0.972262 1.73492 1.57476
 1.00007 0.779968 1.65742 1.73492
 0.731369 1.00007 2.03906 1.65742
 0.903425 0.731369 1.57616 2.03906
 0.173829 0.903425 1.60201 1.57616
 0.567651 0.173829 1.12901 1.60201
 0.183744 0.567651 1.0214 1.12901
 0.671957 0.183744 0.617815 1.0214
 1.14116 0.671957 0.989028 0.617815
 -0.315384 1.14116 1.62902 0.989028
 1.73683 -0.315384 0.584968 1.62902
 -0.0185566 1.73683 1.98294 0.584968
 0.296352 -0.0185566 0.994103 1.98294
 -0.664079 0.296352 0.823963 0.994103
 0.388829 -0.664079 -0.428378 0.823963
 1.20544 0.388829 0.234054 -0.428378
 1.1107 1.20544 1.23939 0.234054
 2.2854 1.1107 2.0468 1.23939
 2.21335 2.2854 2.93046 2.0468
