0.0122417 0.650476 1+1_L1
0.0145017 1.45409 1+1_L2
0.0196568 3.44169 1+1_L3
0.012286 0.647822 1+2_L1
0.0144632 1.47524 1+2_L2
0.0197029 3.45165 1+2_L3
0.0123577 0.647603 1+3_L1
0.0155213 1.50841 1+3_L2
0.020241 3.50546 1+3_L3
